question,answer
The variety of cell shapes seen in prokaryotes and eukaryotes reflects the functions that each what has?,['cell surface structure performs']
What indicates horizontal distance and are also found on the map legend?,['scales']
"The body cannot sustain for very long the bursts of energy mediated by epinephrine and norepinephrine, hormones associated with what stress response?",['fight or flight']
"What occurs not only as organisms grow, but as they reproduce.",['evolution']
What does pepsin help break down into amino acids?,['proteins']
"Pure carbon can exist in different forms, depending on how its atoms are arranged. the forms include diamond, graphite, and what else?",['carbon nanotubes']
Which gland is controlled by a negative feedback loop that includes the hypothalamus and pituitary gland?,['thyroid']
What patterns in trees can be used to determine its age?,['tree rings']
Hydrogen atoms form only one covalent bond because they have only one have one of what to pair with it?,['electron']
"What group was long considered part of the plant kingdom because of obvious similarities; both are immobile, have cell walls, and grow in soil?",['fungi']
"Small nonprotein, water-soluble molecules or ions called second messengers often play a role in what kind of pathways?",['intracellular']
What are the best-known extinct vertebrates?,['dinosaurs']
"Vascular plants all have roots, stems, and what?",['leaves']
What type of crust is made of basalt lavas that flow onto the seafloor?,['oceanic crust']
What is needed for a person to be affected by an autosomal dominant disorder?,['the condition must be present in one allele of one gene']
"What is the term for the ability of an atom to emit, or give off, charged particles and energy from its nucleus?",['radioactive']
Biological features from a common evolutionary origin are known as what?,['homologies']
"Lichens are not a single organism, but rather an example of a what?",['symbiosis']
What is the force that opposes motion between two surfaces that are touching?,['friction']
"What term, calculated by multiplying heart contractions by stroke volume, means the volume of blood pumped by the heart in one minute?",['cardiac output']
What disease is unpreventable in the type one form but may be prevented by diet if it is of the second type?,['diabetes']
What is the most important source of electromagnetic radiation on earth?,['solar']
Light travels more quickly in air than what?,['water']
Where are liverworts most often found?,['wet places']
What are atoms of the same element that differ in their numbers of neutrons called?,['isotopes']
The number of what subatomic particles determines an element’s atomic number and is used to distinguish one element from another?,['protons']
"Which division of the peripheral nervous system interprets signals, while the motor division sends signals?",['sensory and motor systems']
The evaporative loss of the most energetic water molecules does what to a surface?,['decreases the temperature']
How do many mammals control their body temperature?,['panting to lose heat']
What are people with osteoporosis at increased risk of?,['fractured hips']
What is the name of the molecule which has one carbon and four hydrogen atoms?,['Methane']
Plants go through seasonal changes after detecting differences in what?,['day length']
Where do plants take in air?,['through aerial roots']
"In many places, small hills rise above the ocean floor. these hills are undersea volcanoes, called what?",['seamounts']
What is the diffusion of water through a semipermeable membrane down its concentration gradient,['osmosis']
"What is the study of water movement, including waves and ocean currents?",['oceanography']
What are plant structures that contain male and/or female reproductive organs?,['inflorescence']
The rocks athe mid-ocean ridge are nearly free of what?,['feldspar']
What causes the wheels of the car to turn?,['motion energy']
Nerve cells that sense touch are found mainly where?,['skin']
Why is closed reduction simpler than open reduction in bone repair?,['you have more access to the bone What does NG mean next to a word in urban dictionary? What does 1/2 a gallon of alcohol make?']
"The spokes of what structures that distinguish saturn appear seasonally, with an origin as yet unknown?",['polar cap']
What are different versions of a gene known as?,['alleles']
What blood-carrying structures contain one-way valves that contribute to the return of blood to the heart?,['veins']
"Meiosis is part of the process of gametogenesis, which is the production of what?",['gametes']
Solute potential is also called osmotic potential because solutes affect the direction of what?,['a net movement of solvent molecules']
What happens when mammals raise their hair with tiny muscles in the skin?,['piloerection']
"The three parts of the human small intestine is the duodenum, jejunum, and what?",['ileum']
"While the goal of science is to increase knowledge, the goal of what is to use knowledge for practical purposes?",['technology']
What prevents new ovarian follicles from developing and suppresses uterine contractility?,['progesterone']
What is the process by which water moves through semi-permeable membranes from one part of the body to another?,['osmosis']
What kind of reproduction generates most of the genetic variation that makes evolutionary adaptation possible?,['sexual reproduction']
What is a thin membrane stretched tight across the end of the ear canal that vibrates when sound waves strike it?,['tympanic membrane']
What do ecosystems absorb on the earth?,['pollution']
Where do angiosperms form seeds?,['ovulatory and fertilized flowers']
Ionic compounds have strong electrostatic attractions between oppositely charged ions in this?,['crystalline solid']
"Compounds that are capable of accepting electrons, such as o 2 or f2, are called what?",['oxidisable']
Which chemist developed a process to remove carbon and dust particles in smoke?,['Thomas Graham']
"Without particles, water vapor could not do what?",['rise into the air']
Where is energy stored in a chemical substance?,['bonds']
"Plants require air, water, nutrients, and what in order to live and survive?",['light']
"Animals are classified according to morphological and developmental characteristics, such as a body plan. with the exception of sponges, the animal body plan is symmetrical. this means that their distribution of body parts is balanced along this?",['an axis']
What two types of tissue compose most of the non-pregnant and non-lactating female breast?,['fat and epithelium']
The basic voltaic cell variations are the dry cell and the what?,['wet cell']
The pressure inside a container is dependent on the amount of what inside the container?,['What substance?']
What do you call the basic units of the structure and function of living things?,['organs']
The lens and other parts of the eye work together to focus a real image on what eye structure?,['retina']
Radioactive nuclei and particles are represented by which symbols?,['α β γ']
A battery is a multiple connection of what kind of cells?,['voltaic']
What are endothermic tetrapod vertebrates most commonly called?,['mammals']
Hydrophilic molecules generally avoid what other kinds of molecules?,['lipids']
"Skyscrapers and other large structures built on soft ground must be anchored to what, located below the ground surface?","[""piles TOTAL DISCUSSION: How do you think it went? I didn't get through the entire set of cards, but I think the AI did a fairly good job, didn't you? Not""]"
"Which cavity, filled with lubricating serous fluid, lies between the epicardium and the pericardium?",['pericardial cavity']
What is the ability to see called?,['vision']
Assume a molecule must cross the plasma membrane into what?,['the vesicle lumen']
Potassium hydroxide in soap is an example of what?,['an electrolyte']
How do multicellular organisms grow in size?,['increase in the number cells through mitosis and meiosis']
"In a solution, what is the substance present in the lesser amount called?",['solute']
The building blocks of proteins are called what?,['amino acid']
What cycle is part of cellular respiration and makes atp and naph?,['Krebs cycle']
Angiosperm seed develops inside of what?,['ovule']
What organs are considered the female gonads?,['ovaries']
Water found on the surface of the earth is referred to as what?,['fresh water']
The nucleus from a differentiated frog cell can direct development of what?,['frog']
Each of what paired organs is enclosed within a cavity surrounded by the pleura?,['lungs']
We must remember that the formal charge calculated for an atom is not the actual charge of the atom in the molecule. formal charge is only a useful bookkeeping procedure; it does not indicate the presence of these?,['Charge']
"Vertebrate animals have two major body cavities, the dorsal and what is the other?",['ventral']
"What is the most abundant of all vertebrate classes, and the most recent to evolve?",['mammal']
What system does addictive drugs affect?,['nervous system']
What type of climate does the coast of california have?,['Mediterranean climate']
What are chromosomes made of?,['DNA']
"Illustrating how form follows function, long, slender protein strands that make up what tissue are essential for contracting and relaxing?",['cardiac muscle']
Where do recent rocks point towards on earth?,['to the surface']
What is the term for the relatively stable state inside the body of an animal?,['homeostasis']
What does jupiter reflect a lot of due to its size?,['visible light']
An increase in what levels results in sound waves that are louder and of greater intensity?,['sound pressure level']
A vector is an organism that carries what disease-causing microorganisms from one person or animal to another?,['vector-borne']
A cochlear implant aims to restore loss of what sense?,['hearing']
"In phyisics, what is considered to be the rotational version of force?",['torque']
"Known for its beautiful rings, what is the second largest planet in the solar system?",['Saturn']
Ecological succession refers to the change in the numbers and types of species that live in what groups?,['a biological community USR: Which type of light is not electromagnetic? ASSISTANT: X-ray']
What kind of cells are polyribosomes found in?,['eukaryotic cells']
What is the process by which plants make the simple sugar glucose from carbon dioxide and water is called?,['photosynthesis']
Most of the energy used by living things comes either directly or indirectly from where?,['the sun']
The bony socket that houses the eyeball and associated muscles is called?,['an orbit']
What structure collect fluid that leaks out from blood capillaries?,['lymph vessel']
"Competition that occurs between members of the same species, which improves the species’ adaptations, is called what?",['interspecific competition']
What is defined as the ability to do work?,['energy']
"When resources are limited, populations exhibit what type of growth?",['exponential growth']
Honeybees doing the waggle dance or spiders spinning a web are examples of what type of behavior?,['instinctive behavior']
Dynamite is an example of what type of potential energy?,['elastic']
What are the smallest particles of matter?,['atoms']
Which molecules are made of one carbon and four hydrogen atoms?,['methane']
"What living creatures comprise the ""rainforests of the oceans""?",['coral reefs']
What is the term for the ability of a fluid to exert an upward force on any object placed in it?,['buoyancy']
What is a form of cell division in prokaryotic organisms that produces identical offspring?,['binary fission']
"What system of the body is responsible for transmitting, processing, and responding to most of the sensory information that is created by various stimuli?",['nervous system']
What element is present in all organic molecules?,['carbon']
What form of matter has a fixed volume but not a fixed shape?,['solids']
What is the end product of glycolysis?,['pyruvate']
What system possesses a memory component that allows for an efficient and dramatic response upon reinvasion of the same pathogen?,['adaptive immune system']
What kind of a process is corrosion?,['chemical']
"After coming apart from the crystal, the individual ions are then surrounded by solvent particles in a process called what?",['hydration']
What type of fluid cushions the fetus and helps protect it from injury?,['amniotic fluid']
"Unlike prokaryotic chromosomes, eukaryotic chromosomes are what?",['linear']
What is the name for the energy waves that radiate out from the center of an earthquake?,['seismic waves']
"Associated with hair follicles, what type of oil gland is found all over the body and helps to lubricate and waterproof the skin and hair?",['sebaceous gland']
Prophase is preceded by a preprophase stage in what type of cells?,['meiotic']
How frequently do high tides occur?,['every day']
Where do short period comets come from?,['the Oort Cloud']
Gymnamoebas constitute a large and varied group of what?,['amoeboid protists']
How do prokaryotic cells divide?,['binary fission']
Does atmospheric pressure increase or decrease as the altitude increases?,['decrease']
"In multicellular organisms, essential biological functions are carried out by what?",['tissues']
"What system enters the brain stem and influences activity in the cerebellum, spinal cord, and cerebral cortex?",['somatic nervous system']
What are the two most common silicates?,['quartz and feldspar']
"Bees, wasps, ants, butterflies, moths, flies and beetles belong to what animal phylum?",['Arthropoda']
Algae produce food using what process?,['photosynthesis']
What is the cause of common mold allergies?,['Aspergillus']
The speed of sound depends on what?,['temperature']
How many ways are there for a species to go extinct?,"['3 (species level events, habitat level events, genetic events)']"
All of the petals together are called what?,['corolla']
Solutions of nonelectrolytes such as ethanol do not contain dissolved ions and cannot conduct what?,['electricity']
What do ecologists study at every level?,['trophic levels']
What are the biggest groups of stars called?,['galaxies']
How many families are known quarks divided into?,['6']
What is first stage of cellular respiration?,['glycolysis']
Asteroids are not geologically active. which is the only way they can change?,['meteorite impact']
What do induction cooktops have under their surface?,['coil']
"When statoliths settle to the low point in the chamber, they stimulate what in that location?",['statocytes']
What are tiny hairs that line the bronchi called?,['cilia']
"When a nerve impulse reaches the end of an axon, what are the chemicals released by the axon called?",['neurotransmitters']
What happens to air density and pressure when gas molecules are warm?,['increases as they move closer together']
What bond is the force of attraction that holds together two atoms that share a pair of valence electrons?,['ionic bond']
