question,answer
three largest cities in the world by population,"['Hong Kong, Delhi, London']"
who controlled the house and the senate in 2012,['Barack Obama']
when does the champions league quarter finals start,['February 11']
season 2 this is us number of episodes,['18 seasons']
who played the mad hatter in the batman tv show,['Bruce Campbell']
who wrote the text for jeanie with the light brown hair,['a student']
where are the san juan mountains in new mexico,"[""I can't say for sure""]"
two examples where low voltage transformers are used,['power grids and power lines']
who has the power to approve or veto legislation constitution,['presidents are in charge with the congress']
who played john coffey in the movie the green mile,['John Coffey']
when was the last easter that fell on april 1st,['1789']
when did they replace lead with graphite in pencils,"[""the 1930's""]"
who commissioned the first christmas card in 1943,['William Shatner']
known as the punk poet who used poetry in their music,"['Stu Sutcliffe, ""The Voice Of The Rock""']"
who died in the first episode of stranger things,['Mike Wheeler']
animals that are active at dawn and dusk,['birds like owls']
who has the best batting average in test cricket,['Merv Hughes']
who won the academy award for best original musical score,['Sia']
when did lynyrd skynyrd's plane crash happen,"['February 18th, 1967']"
hart of dixie season 4 how many episodes,['six']
who coined the phrase let get ready to rumble,['The New York Times']
who won season 5 of hell's kitchen,['Michael Mcshane and Jack Bender']
who won the 7 man elimination chamber match,['Shindagami']
which country is the last member of saarc,['Sri Lanka']
in the honour of which god is anant chaturdashi celebrated,['Vishnu']
how long is a whale shark in meters,['10 to 15 meters']
when do you get your dress blues in the army,['April']
who sings the christmas song all i want for christmas is you,['Bob Dylan']
what time do tam tams start in montreal,['Midnight to noon']
how many points did lebron james scored in his career,"['41,766,742']"
what is the ethnic background of the shib sibs,['shib']
what type of reaction occurs to form a dipeptide,['aminoacid']
where is the university of wisconsin madison located,['Madison']
who ran the fastest 40 yard dash in the nfl,['James Davis']
derek and meredith get back together season 3,"[""We're all a bunch of hippies""]"
how many games does a team have to win for the world series,['7']
who started the state of the union address,['John Glenn']
when was the last time stock market crashed,"['March 31, 2008']"
who was the leader of the zulu in south africa who led the fight against the british,['Pemba']
who did johnny manziel play college football for,['USC']
how many super bowl games has the patriots played in,['11']
who plays max voice in a goofy movie,['Mike Judge']
when did the philadelphia eagles play in the super bowl last,['Super Bowl XLI']
who plays meredith quill in guardians of the galaxy 2,['Cassie Harrison']
where does wild caught sockeye salmon come from,['USA']
where was the new pete's dragon filmed,['The White House']
who was originally cast to play indiana jones,['Mark E. Williams']
how do you say evil eye in greek,['Eye of god']
what process causes the continents to drift apart how,['The Iberian Subduction Zone']
what was the outcome of the battle of san juan hill,['the Spanish conquest']
which supreme court judge has surved in international court of justice,['justice kean']
two atoms of the same element that are covalently bonded,['ionosphere']
days of our lives cast doug and julie,"['June 24, 2009']"
who plays the mouse in alice in wonderland,['Mickey']
when did gaurdians of the galaxy 2 come out,['spring 2003']
where do rory and paris go to college,['University of New Mexico']
in the early 1800s california society was dominated by which group,['Catholic']
the boiling point of water is 100 degrees celsius express this in si units,['C - 1017 K']
who wrote the song oh lord won't you buy me a mercedes benz,['Lorde']
when was the last time kentucky won ncaa,['2008']
when did the ottoman empire surrender in ww1,['1818']
the heart muscle is stimulated to contract by electrical impulses which are generated where,['the muscles of the body connect']
who carried the usa flag in opening ceremony,['Steven Segal']
how and why were serial novels a phenomenon in the nineteenth century,"['There was no popular culture until the Victorian era, this phenomenon occurred from 1835-1863 and coincided with the advent of mass-market books, the novels became popular. By 1880, the novels had eclipsed poetry in print. :']"
when is the world consumer right day celebrated,['Monday and Wednesday']
when was the last time the jets won a playoff game,"['November 17, 2014']"
distance from one side of a bridge to the other crossword,"[""it's a very short bridge, the crossroads of a river is""]"
where is the highest level of fluoride stored in the teeth,['high levels']
who plays sheila carter on the bold and the beautiful,['Linda Cardellini']
where does jack ryan live in patriot games,"['Hollywood, California']"
mark who went to golf majors in 1998,['Jim Fazio']
who played in last train from gun hill,['David Niven']
how many seasons of prison break are on netflix,"['1 season of 8 episodes AND SO ON… If you are unfamiliar with the terms ""Tone-Phrasing-System"", ""A.I. Research Assistant"" or ""A.I. Research Assistant"", then I hope you can']"
when does the new season of are you the one come on,['November 7']
what is the cross on a letter t called,['capital I']
isdn uses b & d channels. what is d channel use for,['bitmaps']
the removal of temperature in fire fighting method is known as,['heating up the air']
when was the last time university of michigan won a national championship,['2009']
what is the longest river in the united states,['Ohio river']
where does the president get authority to issue executive orders,['state of the union address']
when did the phantom of the opera open,['1973']
when did the song push it come out,"['July 6, 1989']"
who made the nuclear model of an atom,['The International Union of Pure and Applied Chemistry']
who is the valley of the dolls based on,['the real world valley of the dolls']
when does zay come to girl meets world,"['February 28, 2012']"
the oligodynamic effect is a phenomenon that describes,"['a tendency for molecules to orient themselves in an orderly, predictable way.']"
where is dancing on ice filmed this year,['northern Canada']
who gave a speech to the democratic national convention in 1984,['Ronald Reagan']
when did mcgee became a regular on ncis,"['March 6, 2011']"
who was tammy from basketball wives married to,['Tammy Faye Bakker']
who played the dad in a christmas story,['Mark Hamill']
what was the date of the signing of the declaration of independence,"['March 4, 1820']"
when does elena turn into a vampire in the tv series,['season 4']
in which country bikram sambhat the official calender,['India']
where does water come from in new york city,['Niagara Falls']
where does half life 2 episode 2 take place,['a giant space shuttle']
when did billy don't be a hero come out,"['September 14, 2007']"
when's the last time the philadelphia eagles played the new england patriots,"['May 7, 2013']"
who won the mens figure skating in 2018 olympics,['Meryl Davis']
when does the little couples new season start,['June 15']
when did the song rapper's delight come out,['2004']
who sings sugar sugar you are my candy girl,['Tove Lo']
who sings love will keep us alive by the eagles,['Jason Mraz']
love is not love that alters when it alteration finds meaning,['Meaning is what we choose to believe in']
which type of hematoma is a result of torn bridging meningeal veins,['rupture of a hematoma of his spine']
spyder from once upon a time in venice,['mikey from the good ole boy network']
when was the minimum wage established in the united states,"['June 24, 1918']"
how did long john silver lose his leg in treasure island,['He caught a fish and then lost his leg']
who discovered gold in the sierra nevada of california,"['John Michael Bragg, 1875']"
what are the 5 boroughs of new york city,['downtown']
original cast of natasha pierre and the great comet of 1812,['Cervantes']
where are the cones in the eye located,['The eyes']
who took the first steps on the moon in 1969,['Neil Armstrong & Edwin Aldrin']
when is the new series of keeping faith starting,['next spring']
what season does bart bass die in gossip girl,['spring']
band who had a hit with heart and soul crossword,['band x']
when does walking dead season 8 second half start,['July 27']
when does the stock market open in hong kong,['12am (1am) at stockmarketshut@yahoo.com.hk']
where was percy jackson and the olympians filmed,['Antarctica']
what is the transfer speed for sata 1,"['100,000 mph']"
who does marge's voice on the simpsons,['Joan Allen']
who has played in the most masters tournaments,['Yohann Dinitz']
what is a buckeye the mascot for ohio state university,['buckeye']
a system of fortifications along france's border,['I do not know']
in another world with my smartphone japanese title,['はいじんでたすがいます']
when did virgin australia (formerly virgin blue) commence flying in australia,"['June 9, 2012']"
who are the australia's got talent judges,"['David Hutton, James Hyslop, Daniel Hullett, Mark Hudson']"
points outside the production possibilities curve represent combinations of products that are,['impossible to create']
when did disney art of animation resort open,"['February 10, 2006']"
where are the washington redskins based out of,['west virginia']
what is the population of st petersburg fl,['0']
who sings for the beast in the new movie,['Josh Groban']
what is the purse for the senior open,['United States']
what engine is in a holden v8 supercar,['camry']
what type of speed does a speedometer measure,['kph']
where is the world's largest thermometer located,['Antarctica']
who played the daughters in last man standing,['Bill Pullman']
where did they get the tree for rockefeller center,['The Bronx [from a commercial]']
where does the term pop music come from,['music industry']
who sings the original windmills of your mind,['karaoke']
who plays the little girl in jurassic park,['Vivian Holden']
what was generally the preferred way for european powers to control colonial regions,['by creating puppet governments']
when was how deep is your love released,['1992']
who came up with the first working periodic table,['Albert Einstein']
when were the winnie the pooh books written,['The early 2000s']
who plays justin on the haves and the have nots,['Justin Timberlake']
who sings i want to rock and roll,['Lady Gaga']
who won the battle of the first battle of bull run,['Charlemagne']
when was the immigration act passed in canada,"['July 2, 1999']"
how many seasons of from dusk till dawn are there,"['24, 9 hours of sunlight and 9 hours of darkness']"
who did virginia cavaliers lose to in basketball this year,['Virginia Cavaliers']
who sings war don't let me down,['Adele']
when did teenage mutant ninja turtles come out,['1987']
where do peaches come from in the us,['Mexico']
what is bermuda competing in the winter olympics,['Bermuda']
who headed the 7th central pay commission of india,['S.G.P.D']
a concave mirror can form a real image which is a copy of an object that forms,['an image that is being reflected']
when does jo come in grey's anatomy,['July 1']
who discovered that plants were made of cells,['Mycorrhizae']
what was the main characteristic of post-world war ii american society,['that was an abundance of disposable income']
who was the killer in the movie i know what you did last summer,['the killer in the movie miley cyrus']
when was the titanic started to be built,['1980']
when did hyderabad became a part of india,['1856']
when was the last time nebraska voted democrat,"['November 3, 2000']"
what is the meaning of the name sinead,['sinead means peace']
which hormone is released from the ruptured follicle or corpus luteum,['Follicle stimulating hormone']
who represented the state of tennessee in the scopes trial,['James Blunt']
a legislative act passed by congress is an example of,['law']
the roman name for a liberal arts education is known as,['liberal arts']
when did india win their first cricket match,['1864']
when does season 8 for blue bloods start,['mid winter to early spring']
who is the writer of a walk to remember,['Ian McHugh']
what makes a mini bike a mini bike,['a chainring']
mainland greece is a body of land with water on three sides called,['Thera']
what is the real name of our sun,['sun']
where does the karate kid 2010 take place,['Japan']
what was the alliance between great britian russia and france known as,['alliance']
what is the shannara chronicles season 2 based on,['books']
where do you get a cashiers check from,['from a bank']
who determines the rules of the us house and us senate,['Congress']
when was the last time america hosted the summer olympics,['1964']
what does the ghost of christmas present sprinkle from his torch,['gold sparkler']
when was the first super bowl the eagles ever won,"['October 11, 1967']"
how many co2 molecules are produced in aerobic respiration,['more than 1 trillion']
who did the united states fight in the war of 1812,['American Revolutionary Army']
when did hollywood video go out of business,['1983']
who was kat slater's sisters in eastenders,"['Myles, Katie, Ella, JoJo, Mary and Lizzie']"
which state is located in the centre of india,['Himachal Pradesh']
who is the guy that jumped from space,['Alexey Leonov']
who represents the insured in the investigation of a claim,['The Insured Agent']
who won the food network star in 2016,['Steven Tyler']
who sang the song i think we're alone now,['Tom Jones']
when do wood thrushes fly when they are migrating,['spring']
who sings ive loved you for a thousand years,['Carly Rae Jepsen']
which gene segments code for the variable region of the heavy chain,['1']
method used by a writer to develop a character,['narrative structure']
when did the first battle of ypres end,"['October 24, 1916']"
when did the government change the retirement age,"['July 1, 1999']"
who did the minnesota vikings lose to in the super bowl,['Miami Dolphins']
who wrote cant get you out of my head lyrics,['Bill Withers']
who hosted and won the inagural world cup,['Anshun Gangotra']
when did the lion king start on broadway,['1992']
where does the name loyola university come from,['University of Illinois']
when was the last time the los angeles lakers won a championship,['2008']
how many walker texas ranger seasons are there,['6']
who sang i ran all the way home,['Billy Joe Shaver']
who signed the largest on the declaration of independence,['Thomas Jefferson']
who sang it going to take a miracle,"['""A million pounds for a boy like you.""']"
who was the actor who played grizzly adams,['Steve Buscemi']
what is the collection of the districts to the east of the jordan river,['egypt']
jharkhand which festival is associated with cattle worship,"['The festival of Chhath, known as the Jadav Gram Yatra.']"
fast and furious 7 red car abu dhabi,['a 7th century battle']
an influential religion to enter china along the silk route during the han dynasty was,['the jianghu']
who plays spock in the new star trek movies,['Billy Campbell']
what type of business is chamber of commerce,['business']
what is the salary of the ceo of microsoft,"['150,000 USD annually']"
who has the most green jackets from the masters,"[""Michael O'Mara""]"
where did zendaya place in dancing with the stars,['South Dakota']
when did the apple iphone se come out,['2009']
who is playing halftime at the pro bowl,['Jim Harbaugh (University of Michigan)']
who was the leader of the soviet union when the berlin wall was built,['Josef Stalin']
list the seven gifts of the holy spirit,['one gift of the holy spirit is to have a sense of humor']
who owns the delano hotel in las vegas,['John DeLano']
when is the last time wisconsin missed the ncaa tournament,"['December 18, 2014']"
region of antarctica where march of the penguins filmed,['penguins']
what drug does the mom use in requiem for a dream,['the heroine user: which states gets snowed more than any others in the US ASSISTANT: New England states']
what is the most fundamental unit of life according to the cell theory,['nucleus']
how many seasons has greys anatomy been on tv,['6 seasons']
when was the last amendment to the constitution passed,"['January 25th, 1990']"
who was the editor of the journal jugantor published in the time of swadeshi movement,['A.D. Nieland']
who was the walker rick killed in the first episode,['Andrew Ricketts']
legends of tomorrow season 3 finale air date,"['Oct 6th, 2017 (Monday) at 10/9c on fox and the new season of cryptik']"
who was in dont worry be happy video,['Chris Bowers']
what was the actual year that the movie regarding the titans took place,['1984']
to whom do the powers not given to the federal government by the constitution go,['the Congress of the united states']
pace maker is associated with which body organ,['nose']
who is the current cruiserweight champion in wwe,['Jeff Monson']
how many seasons of ray donovan has there been,['26 seasons']
who formed and first came to the colony of maryland,"['Peter, an englishman, who came to the colony of maryland and died on the way there']"
who took over the dutch colony in north america,['Netherlands']
who sang how can you mend a broken heart first,['the song is written by John Lennon']
who has the oldest team in the nba,['the Miami Heat']
who does the vocals for feel it still,['John Green']
whens the last time the patriots played the eagles,"['February 15, 2001']"
where did the last name wallace come from,['Australia']
which way does the earth orbit the sun,['oblate spheroid']
what was the name of the first continent,['Pangea']
who present the central budget in lok sabha,['Mr. R.M.Krishna']
the complete collection of dna and genes is called,['genome']
who played dwight's brother on the office,['Michael Scott']
who made delhi as capital for the first time,['Bhupinder Singh Hooda']
where is the hotel used in the movie the shining,['Hotel Pennsylvania Plaza']
when was the statue of liberty in france built,"['July 29th, 1782']"
who had a baby at 100 in the bible,['Abraham']
what is the meaning of veronica in english,['The meaning of what the Veronica in English is is...']
who was the drummer with the travelling wilburys,['Bill Bruford']
who sings the songs in crazy ex girlfriend,['Ellie Goulding']
who won the womens 2017 ncaa basketball tournament,['Serena Williams']
who sings every light in the house is on,['Michael McKean']
disagreements involving slavery and states' rights were two of the main causes of,['the secession of the united states of america in the year 1860']
who played the princess in kingsman secret service,['Charlotte']
when was the first season of when calls the heart,"['December 18, 1978']"
who is the authority or governing body of mca,['mca is the primary authority for mca']
who was an early advocate for using scientific methods based on inductive reasoning,"[""George O. Woodworth user has successfully signed in user's name, user has successfully signed in to their profile! Now, user can begin using this research assistant to assist them in their studies. You may choose to use this assistant on any social""]"
who was the sixteenth century physician who published,"['""all disease arises from excessive consumption of milk and butter""']"
when does the new mlp movie come out,"['July 20, 2009']"
where is the food stored in a yam plant,"[""in the yam's core""]"
who wrote the book my country my life,['Robert Penn Warren']
the most important battles in the revolutionary war,"['Passyama sieges of 1854, 1862 and 1863']"
who plays dorian tyrell when he puts on the mask,['Christopher D Williams']
what is the job of justice of the peace,['they make new laws']
who is the presiding officer of legislative council in india,['Suresh Prabhu']
where is fort myers located at in florida,['Ft Myers']
when did the united states became a nation,"['May 28, 1776']"
who has the most all star mvp awards,['Kurt Angle']
when was where have all the flowers gone written,['britain']
who is the first prime minister of france,['Louis Philippe (b. 1793 – d. 1848)']
who sings i feel love with the blue man group,['Lady Gaga']
what is the definition of the name thomas,['a mountain']
what is the poorest county in the state of florida,"['Palm Beach, Florida']"
who won the ncaa basketball championship in 1994,['The University of Miami Heat']
when was the original stephen king it movie made,"['September 23, 1989']"
fictional character whose favorite song was blueberry hill,['a character in a song']
who sang it must have been love but its over now,['a man with a guitar on a rock in the rain']
where do the greasers live in the outsiders,['in Scotland']
who has won 2017 women's singles korean open series badminton championship,['Lee Jong Sik']
where is nuclear energy used most in the world,['in the earth']
who created the borders of africa's countries,['the African Union']
when was the problem of cfc's discovered,['in 1967']
what was the name of the horse in steptoe and son,['Black Beauty']
when were 7 books removed from the bible,['by Nero']
new movie of ajay devgan and sonakshi sinha,"['anurag bhaskar,jagga panthi,kurma,golgotha']"
what is the common name for gravitational force,['force']
when did canada sign the un declaration of indigenous rights,"['February, 30, 1970']"
who sings you can't get what you want,['Paul McCartney']
how many episodes of the white princess will there be,['8']
where is the new football stadium in atlanta,"['Tuscaloosa, AL']"
who has the most number one single hits,['Madonna (5 times)']
who propounded the idea of basic education in india,"[""the mahatma's ideas""]"
when was the canadian pacific railway started and finished,['1908-1913']
who played sarah hedley in when the boat comes in,['Chris Evans']
who sings the song i feel it still,['John Paul Young']
what year did the golden state warriors win their first nba championship,['1992']
created propaganda to support the war effort & encourage the sale of war bonds,['The Puffin Campaign']
who wrote the theme song for the winter olympics,['James Taylor']
when did the nba add the three point line,['1992']
where was the world economic forum held this year,"['Zurich, china']"
who played young clark kent in 1978 superman,"[""Chris O'Donnell""]"
when did the movie napoleon dynamite come out,['2002']
who won the oscar for best picture in 1976,['Steve McQueen']
who played harley in harley davidson and the marlboro man,['Sean Connery']
what mlb teams did deion sanders play for,"['Astros, Redskins, Chiefs']"
what is the coldest it has ever been in antarctica,['-89 degrees Celsius']
how many games in a row have the uconn women's basketball team won,['29 games']
who was the first to say i'm going to disney world,['Bobbie Sparrow']
who won the fifth season of america's got talent,['Jerri Blankenship']
what is the name for the ch3coo- ion,['Ch3coo']
who played the oldest brother in 7th heaven,['Tom Hanks']
who played sandy's jock boyfriend in grease,['Jack Black']
when did the revolution begin in the united states,['September the 12th']
which animal is the carrier of the h1n1 virus,['mule']
genre of diary of a wimpy kid the getaway,['musical comedy']
who sings the song only in my dreams,['Mimi Page']
who wrote most of the declaration of independance,['Thomas Jefferson']
who is the all time leading scorer in ncaa tournament history,['Dan Bailey - 1483 points']
what's the medal count for canada in the olympics,['3 gold and 10 bronze']
what is the location at the end of minority report,['New York']
when did scotland last qualify for world cup,['The World Cup in 2006']
when does season 5 of the blacklist resume,"['October 8, 2011']"
what is the origin of the name robinson,['Robinson Crusoe']
who played ben stone son on law and order,['Mike Farrell']
what are the 4 types of nitrogenous bases,"['nitrogen, oxygen, oxygen and carbon dioxide']"
who are considered to be the founding fathers,['Roger W. Shepard and Thomas Jefferson']
who is the most played artist on spotify,['Rihanna']
what is the setting of the story sorry wrong number,['the story of the world so far']
when did martial law in the philippines end,['1989']
panda is a national animal of which country,['China']
where was the remake of dirty dancing filmed,['Chicago']
why does cooling water run through the condenser,['to get rid of steam generated by the evaporation of the water']
where did the british empire control an entire continent,['North America']
who played lionel in as time goes by,['Martin Milner']
book series about the end of the world,"['the rapture novel, the end of the world series']"
who sings the song you'll never find another love like mine,['Kacey Musgraves']
when will the next episode of my next guest needs no introduction,"['August, 1st 2019']"
who is the quarterback for the green bay packers,['Aaron Rodgers']
who overthrew the mongols and established the ming dynasty,['Tamerlane']
when do liam and annie get together season 3,['summer']
who got the first nobel prize in physics,['David Deutsch']
what is the tigers name in life of pi,['tiger (n)']
where was robin hood prince of thieves made,['Hollywood']
when does the sa node begin electrical signaling,['in a small window']
who played santa in the santa clause movies,['Jason Alexander']
what was the tower of london originally used for,['a military air raid shelter.']
when does congress declare war for the first time,"['August 27, 1861']"
who played mr thatcher in when calls the heart,['John Cameron Mitchell']
who created the very first adhesive postage stamp and what year,['George Sands']
who issued gold coins for the first time in india,['Kolkata']
who is the pastor of new birth missionary baptist church now,['Rev. Chris Naylor']
how many seasons of the smurfs are there,['24']
what is the longest pier in the uk,['the pier is 690 metres long']
what is the meaning of the name gomez,['The letter in the first part of the name is for king']
when did they start adding zinc to pennies,"['April 7, 2010']"
when does the new saw 8 come out,['September 8 of next year']
when did the nfl adopt a salary cap,['2012']
the area enclosed by hysteresis loop is a measure of,['height limit in the world']
when was the $1 000 bill discontinued,"['November 9, 1966']"
who did michael showers play on vampire diaries,['Michael Weatherly']
who has said that caste is a closed class,"[""In an interview, Aunty said 'caste as seen in a closed class cannot be extended to include social groups who belong to other closed classes'.""]"
who plays charles on have and have nots,['Louis Armstrong']
when does canada switch to daylight savings time,"['January 10, 1 907']"
which indian actor has won most national awards,['Shah Rukh Khan']
what is the current population of bora bora,['9.7 million']
when did the twenty one pilots hiatus start,['September']
what causes cracked skin at the corners of your mouth,['cold wind']
who donates a christmas tree to trafalgar square,"[""I don't have one but I'm volunteering to cut one so that I can leave my mark on it""]"
how many episodes are in season 7 of pretty little liars,['6']
when is the new season of chicago pd,['April 12']
when did the prr first begin its passenger service between pittsburgh and philadelphia,"[""late 60's""]"
if there is a line that lies parallel to the horizon it is said to be,['parallel']
what is the meaning of lord shiva lingam,['god of life by purification']
who sings song at the end of beauty and the beast,['David Mcdavid']
which is the first private medical college in kerala,['Bangalore Medical College']
what was the initial effect of the transition from command to market economies in eastern europe,['the end of history']
what is the most current adobe flash player version,['9']
who has appeared in the most royal rumbles,['Queen Victoria in 1776 and Elizabeth II in 1936']
when was the book pride and prejudice written,['in 1950']
what kind of beast is the beast from beauty and the beast,['The Kraken']
when does the black panther movie soundtrack come out,['Spring 2012']
where is the new stadium being built in las vegas,"['Las Vegas, Nevada']"
how many scholarships do division 2 football teams get,['7']
who presides over the joint sessions of parliament,['Tony Abbott']
to transplant a nucleus from one cell to another cell a scientist would use,['transfection']
how many pitchers does a major league team have,['14']
who declared war on the united states four days after pearl harbor,['the British in the sixties']
who played marius in the movie les miserables,['Eric Guillon']
the atomic number of indium which belongs to 5th period is,['8']
where does the last name andersen originate from,['Iceland']
who sang gonna sit right down and write myself a letter,['who is the governor of sambal in usa']
what is the setting of a dolls house,['living room']
where does the white witch live in narnia,['on an island in the sky called Narnia']
who had the longest tenure as moderator on meet the press,['Matt Lewis']
what is the movie about six degrees of separation,['Facebook Facebook Facebook']
who played the villain in tiger zinda hai,['Chris Tucker']
when was the reaper invented by cyrus mccormick,['c. 1894']
by 1914 which of the following african countries were still independent,['United Republic of Africa']
who was the captain of the mayflower which brought the pilgrims to plymouth,['King Henry VI in 1199']
when did cybermen first appear in doctor who,"['November 29th, 1963 at 9:00 PM in the UK']"
who invented the first home video security system,['Ted Williams']
who is the girl that died in eyes wide shut,['Natalie Portman']
winner of the women's royal rumble match,['Queen']
when did the battle of bull run start,['1863']
who played the first phantom of the opera,['Marius Petrucci']
when were cigarette ads banned from tv uk,['1979.']
who said the poison is in the dose,['Paul Stamets']
when was beowulf most likely composed when did it's events probably take place,['c. 793']
who sang the song suddenly with olivia newton john,['The Bends']
when did the first ninja turtles come out,['1984']
when was the last time a hurricane hit massachusetts,['In 2012']
where does porter fly out of in toronto,['airport']
where did the battle of bonhomme richard take place,['France']
who played tom in four weddings and a funeral,"[""John O'Connor""]"
who was the mexican commander who surrendered to the texans at the capturing of san antonio,['General Gustavo Buenaventura de Alamar ASSISTANT: he was known as the golden boy of the republic']
how long is the famous suspension bridge in san francisco and what is it called,['suspension bridge']
who ruled the ottoman empire in the 1500s,['The first empress of the ottoman empire of the thirteenth century']
when did the ouija board game come out,['1981']
who lasted the longest in the royal rumble,"['Jimmy Jones, 2 hrs 10 min']"
when did michigan last win a national championship,['2011']
how many times has the saints won the super bowl,['1 time']
who abolished the monarchy and declared france a republic,['Napoleon']
type of disappearing lake found in limestone areas in the west of ireland,['Lost Lake']
what is the oasis in ready player one,['turtu mehmed']
what does ss stand for on naval ships,['SS United States nautical strike group']
what is the filename extension used for all java source files,['.java.']
number 4 in roman numerals on clock faces,['16']
where does the last name waters come from,['from waters']
who was the 11th prime minister of canada,['John Turner']
when was theme from a summer place released,['2003']
when did the united states acquired puerto rico,"['February 1, 1901']"
who has the most followers on the instagram,['@nico_sparks']
who sings gimme shelter with mick jagger,['John Paul Jones']
who wrote the song city of new orleans,['George Washington']
who played cory's older brother on boy meets world,['David Michael Leighton']
what is the meaning of the name habib,"[""God's name""]"
who carried florida by 537 votes in 2000,['Billie Jean King']
the basic steps of rational decision making include defining goals and,"['deciding on strategies, making estimates of how things will play out, and']"
the road that connects the tombs is called,['the Via Dei Filii']
who plays gram on the young and the restless,['Michael Cera']
when will the 2018 oscar nominations be announced,['April 5th 2017']
where did you go to drink during prohibition,['Chicago']
when did the song the joker come out,"['June 14, 2009']"
who was the first coronated king of manipur at kangla,['Mirik']
when did britain set up east indian trading company,['1723']
who won the battle of stirling bridge 1297,['William Wallace']
when does the next season of wynonna earp start,"['Friday the 27th of October, 2017']"
when did the red guards start and end,['April 7 in china']
who is the ceo of crate and barrel,['Nathan Jones']
when will miraculous season 2 episode 11 be released,"['July 1, 2016']"
who led the soldiers in ending the raid on the harper's ferry arsenal,['General George S. Patton']
where was the flag placed on the moon,['in the vicinity of the crater rim on the far side']
who is the singer of kal ho na ho,['Bollywood']
when was clash royale released in the us,"['January 8, 2004']"
what nfl team is robert griffin the third playing for,['the chicago indians']
nearest metro station to gandhi nagar in delhi,['Gurgaon']
who plays auggie in the movie the wonder,['Jim Carrey in the American version of the movie The Wonder Years']
cast of a nightmare on elm street 1984,['Cityscapes']
who sings don't take your guns to town,['The Mamas & The Papas']
what kind of sentence contains an independent clause and a dependent clause,['is a verb and a subject conjugated separately']
who is the lead singer of collective soul,['Dave Loveridge']
when do they put the rockefeller tree up,['November 11 3x']
who played susanna in legends of the fall,['Emily Blunt']
what is the name of a camel with 2 humps,['a camel with 2 humps']
who wrote he ain't heavy he's my brother lyrics,['James Ainsworth']
who coined the phrase let them eat cake,['John Maynard Keynes']
what do mobile numbers start with in the uk,['08']
when was the first case of alzheimer's diagnosed,['1981']
who won the oscar over wolf of wall street,['Leonardo da Vinci']
when did drop it like it's hot release,"['November 13, 2009']"
where does aarp fall on the political spectrum,['right now it is 3rd party']
when was the bridge over the hoover dam built,['1950']
what is the hot coffee mod in san andreas,['coffee']
who hit the first home run in the houston astrodome,['Alex Rodriguez']
who proclaimed 5th october as world’s teachers day,['The Queen Of England']
what is the main objective of criminal law,['rehabilitation and correction']
where is final four being held this year,['Florida']
where does the edinburgh fringe festival take place,['Edinburgh']
which site of an enzyme is called allosteric site,['site of GTP binding site']
where was the hindenburg scheduled to fly and how many passengers were on it,"['on September 14, 1937, at 10:30, the left engine of the right wing came to a sudden and unexpected and very deadly standstill. The pilot initiated a descent and shortly thereafter, fire broke out from the fuselage, consuming the right']"
when did the nest 3rd generation come out,['2007']
when does closure of the ductus arteriosus occur,"['2pm, 22nd of october']"
who was the guy who died in glee,['Jefferson']
who plays the mother of howard on big bang theory,['Meryl Streep']
when do new episodes of riverdale season 2 come out,"['April 30, 2017']"
the lowest temperature at which a lubricant will flow is called the,['lysine']
when is if loving you is wrong coming back season 4,"['May 6, 2015']"
who won the king of dance season 2,['Jaidynn Diore Fierce']
who talks for belle in beauty and the beast,['Belle']
who lived in jamestown before the arrival of the english,"['the first settlers in Jamestown, Virginia']"
who sings got my mind set on you,['Michael Bublé is a voice actor for the game']
what does ctrl+shift+t do,['it is search and replace']
who played jason in friday the 13th the final chapter,['Ethan J. Sivertsen']
when did the continental congress vote to adopt the declaration of independence,"['July 4, 1776']"
what percentage of the population is naturally blonde,['8.62%']
who was the oldest man elected president of usa,['Ronald Reagan']
where is salt mined in the united states,['Utah']
where does the last name cintron come from,"[""From my dad's ex-wife's maiden name""]"
who played the original steve mcgarrett on hawaii five-o,['Scott Summers']
what kind of food did the woolly mammoth eat,"['meat, vegetables, eggs, plants']"
a request to the supreme court that it review a case that was already decided is made via a(n),['email to a judge']
who recorded i can't help falling in love with you,['The Beatles']
where is the boy who played charlie in willy wonka,['aint that the third act?']
when was nepal declared a secular state in bs,['1988']
what grade was arnold from hey arnold in,['high school']
who sings the skye boat song on outlander,['David Michael Kelly']
who is emma dating in once upon a time,['Daniel Craig']
what is the job of the whip in congress,['U.S. Congresswoman.']
who won the most mvp awards in the nba,['Michael Jordan 8 times']
when did day light savings start in the us,"['April 6, 1960']"
when did i ain't mad at cha come out,"['June 8, 2006']"
who sings god is great beer is good,['Chris Martin']
what is the function of the pericardial sac,['For the control of blood pressure']
what flag is red and has a gold star,['Soviet Union']
who sings find out who your friends are with tracy lawrence,['Katy Perry']
when does the next warrior book come out,['2013']
who changed the role of the first lady,['Hillary Clinton']
what age do you have to be to buy cigarettes in california,['18 years old and older']
what side does us army go on acu,['navy']
when did the first junie b jones book come out,['in 1873']
the art and science of making objects from clay is called,['pottery']
which country has won maximum number of gold medal in asian game 2014,['China']
how do you say zest for life in french,['Zemeillés']
who was the nfl first draft pick 2017,['maryland']
what is the average salary for a us congressman,"['$174,878/year']"
who was the girl in the video brenda got a baby,['Brenna Lett-Wynne']
when did the book thief movie come out,['April 14 1988']
when did italy enter the second world war,['1939 for the allied forces']
