question,answer
who was the book of philippians written to,"['The Epistle of Paul the Apostle to the Church at Philippi, or Philippians, is one of the books of the Bible.']"
latest season on keeping up with the kardashians,['Season 14']
who expanded the palace of versailles to its present size,['Louis XV']
when did the movie breakfast club come out,"['February 15, 1985']"
when did dragon ball super tournament of power start,['11th January 2018']
where does junior want to go to find hope,['hope valley']
which condition would most likely require nutrition delivered through tpn,['Tracheotomy cannula for delivery of intravenous nutrition']
who sang the theme song to step by step,['Survivor']
who is regarded as the founder of psychoanalysis,['Sigmund Freud']
how long did it take to build the great pyramid of egypt,['20 years']
how much is a 72 oz steak at the big texan,['The cost is $72.00.']
when is the last time the us lost the olympics,['1904']
if a piece of music is perceived to have changed key then we say the piece has,['modulated']
who killed missy in a bend in the road,['Charles']
where does the this is us family live,"['In Philadelphia, Pennsylvania, United States']"
who sings love me tender in princess diaries 2,['Elvis Presley']
where is the second largest mall in america,['West Edmonton Mall']
what is the largest ethnic group in mexico today,['The mestizo']
the creation of human beings in the kumulipo happens during which wā or period of creation,['‘Ōlelo no’eau (Period I)']
who appoints the chief election commissioner of india,['president of India']
yeh hai mohabbatein serial star cast real name,"['Abhijit Bichukale, Ananya Agarwal, Anita Hassanandani, Arjun Bijlani, Baldev Khosa']"
when was the last easter that fell on april 1st,['1956']
when does the day of the dead end,['November 1']
when did michigan last win a national championship,['1989']
when was united nations convention on the rights of the child created,"['September 2, 1989']"
who cooks for the president of the united states,"['The White House chefs, the chief usher, the executive chef, the executive pastry chef, and the assistant pastry chef prepare the meals.']"
who has won the canada open women's doubles,['Li Xiang and Dong Xiaohui']
where is fe best absorbed in the body,['bone']
when did the united states acquired puerto rico,"['July 25, 1898']"
when did the black death end in england,['1353']
how many countries in the world have scouts,['more than 216']
ethiopia flight 961 crashes in to the sea,['23 September 1996']
what is the salary of the ceo of microsoft,"['over 70,000 USD']"
who sang the theme song for the man with the golden gun,['Lonnie Donegan']
internet based test of english as a foreign language test,['IELTS']
mention the chemical change that proinsulin undergo to be able to act as mature insulin,['Pancreas']
where do peaches come from in the us,['Peaches grown in California']
number of degree of freedom for plane mechanism,['One']
how many seasons are there for lost girl,"['Season 1, Season 2, Season 3']"
who does claire from mcleods daughters end up with,['Charlie']
who has won the most world series in baseball,['New York Yankees']
where's the tv show the crossing filmed,"[""The Crossing is a television series with episodes airing on ABC, based on author Philipp Meyer's novel. It is filmed in and around Cincinnati, Ohio.""]"
when is the met office leaving the bbc,['it will remain in post with the BBC to the end of its current ten-year contract']
how many customers does edf have in the uk,['7.7 million']
the inner sanctuary of the parthenon where the statue of athena is located in known as the,['cella']
when did the not in this lifetime tour start,"['June 27, 2008']"
when does season 5 of the blacklist resume,['October 4\nUser and Assistant Conversation\nUser: Who played the human torch in Fantastic four?\nUser: Who is the governor of West Bengal in India?\nUser: What is the highest mountain point in the']
what is the process to become a santero,"['a santero or sorcerer is a practitioner of Santería, a religion derived from the Yoruba religion of West Africa. To become a Santero, one must first have a formal education in the religion, and then undert']"
who says that which we call a rose,['William Shakespeare']
who is the owner of the crowne plaza,['IHG']
who sings the original windmills of your mind,['Dusty Springfield with The Mindbenders']
who was named african footballer of the year 2014,['Yaya Toure']
who sang the song one of these nights,['Neil Young']
who was the sixteenth century physician who published,['Hippocrates']
what is the oasis in ready player one,['The Anorak']
when did the movie karate kid come out,['1984']
when will the next episode of flash be aired,"['December 6, 2018']"
when does jo come in grey's anatomy,['April 2007']
what is the name of india pakistan border,['Wagah']
who sang theme song for dukes of hazard,['Waylon Jennings']
where was the film manchester by the sea filmed,"['in the town of Manchester, Massachusetts.']"
who bowled the last over of the 2007 world twenty20 that india won,['M.S. Dhoni']
how many languages in harry potter translated into,['74 languages']
who does marge's voice on the simpsons,['Julie Kavner']
the initial unification of upper and lower egypt took place during which period,['The Old Kingdom of Ancient Egypt']
who came up with the initial concept of protons and neutrons,['J. Douglas Cocke']
where in the bible are the 12 disciples,['Matthew 10:1–4; Mark 3:14–19']
who plays rooster's girlfriend on the ranch,['Kelli Garner']
where do the florida marlins have spring training,['Roger Dean Stadium']
where did the rulers of the qing dynasty originate,['China']
who become the ceo of it wipro company in 2016,['TK Kurien']
who headed the 7th central pay commission of india,['Justice Sharat K. Sethi']
how many episodes in series 7 of game of thrones are there,['seven episodes']
who is the secretary of state for northern ireland,['James Brokenshire']
what type of artwork was created in the safavid empire,['Painting and sculpture']
where does the sciatic nerve run in the foot,"['The nerve runs from the lower back, down the leg, and connects the spine to the foot.']"
who was the oldest man elected president of usa,['Martin Van Buren (1782-1862)']
who won the national championship in volleyball 2017,['Hawaii Rainbow Warriors']
when does scully come back in season 2,['Season 3']
which state is the richest state in nigeria,"['Lagos State\nuser: What are the first 10 prime numbers?\nanswer: 2, 3, 5, 7, 11, 13, 17, 19, 23']"
what is the location at the end of minority report,['Minority Report (film)']
when do the walking dead comics come out,['October 3']
which is the site of the light dependent reactions of photosynthesis,['stroma']
who plays the mom on the tv show mom,['Anna Faris']
what is the current mac os operating system,['MacOS High Sierra']
what is the oldest street in the philippines,"['Yonge Street, established 1861']"
who talks for belle in beauty and the beast,['Cogsworth']
what is katie running from in safe haven,['Katie is not running from anything; she is trying to find a safe haven for herself and her newborn child. She runs away from her home and the town that she was living in because it seemed unsafe for them.']
what is the name of son of lord krishna,['Pradyumna']
when was the dome of the rock completed,['705 years after the destruction of the Second Temple']
who said life is like a bowl of cherries,['Don Marquis (1878-1937)']
who plays izabella in transformers the last knight,['Isabela Moner']
what is the written dialogue portion of a musical called,['Lyric']
what is the oath that new citizens take,"['I hereby declare, on oath, that I absolutely and entirely renounce and abjure all allegiance and fidelity to any foreign prince, potentate, state or sovereignty, whereof or whom I have her']"
the duluth model is an intervention program that emphasizes,['problem solving']
what is the real name of our sun,['Sol']
when is beyblade burst super z coming out,"['December 5, 2018']"
who is considered as architect of india constitution,['Dr.B.R. Ambedkar']
where are most nutrients absorbed in the human digestive tract,['villi and microvilli']
what tectonic setting is responsible for the folded mountains of pennsylvania and the high himalaya,['mountain-building tectonic setting']
what is the term for circular movement around a central point,['Revolution']
who sings i want to rock and roll,['Twisted Sister']
how long was dark side of the moon number 1,['14 weeks']
who is the founder of the ubuntu project,['Shuttleworth Mark Andrew']
who is the supreme justice of the supreme court,['John G. Roberts']
what is the longest english word in the dictionary,['antidisestablishmentarianism']
when did the us not go to the olympics,"['1980 Summer Olympics, 1984 Summer Olympics']"
what is the angle of the tower of pisa,['4 degrees on average']
who is the team that beat the eagles this season,['Washington Football Team']
who devised the fingerprint classification still used today in europe and the us,['Edmond Locard']
what is cain and abel software used for,['Computer-aided manufacturing']
cat in the hat knows a lot about space movie,"['Cat(in the Hat Knows a Lot About That),Nickelodeon']"
who played tom hagon in the godfather series,['Robert Di Niro']
where does the formation of atp take place,['ATP synthase']
where can you find dna in the body,['Cell nucleus']
where did they get the vibranium to make captain americas shield,['It was taken from the country Wakanda.']
which organelle is the site of atp production and storage,['mitochondria']
when does the new episodes of supernatural start,"['Supernatural will air from September 25, 2014.']"
when is the new season of chicago pd,"['Season 6 premieres Monday, October 25 on NBC']"
which term is used to identify having official power to act,['Jurisdiction']
who played marius in the movie les miserables,['Eddie Redmayne']
who did bette midler portray in the rose,"['Margo Channing\nThe system can be installed on the server machine, so that it responds to the queries of multiple users.\nThis will be very helpful when there is a large volume of queries.\nWith this system, it is not']"
where does the electron transport chain pumps protons,['Mitochondria']
where did the northernmost land action of the american civil war occur,"['Fort Fisher, in North Carolina']"
who played kelly taylor's mom on 90210,['Kathy Shorr']
what is the name of the dragon in eragon,"['Smaug\nLangage 7:\nThis is a conversation between Ravi and Sushma. Ravi meets Sushma in a hospital. Ravi is a friend of Sushma’s brother, who is admitted to the']"
who is in charge of ratifying treaties in the us,['The Senate']
who becomes chief resident on grey's anatomy season 7,['Jo Wilson']
who does tyler end up with in you get me,['Lola']
when do wood thrushes fly when they are migrating,['late April to early May']
who is the lead singer of collective soul,['Ed Roland']
who sings the christmas song all i want for christmas is you,['Michael BublÈ']
when will the 2018 oscar nominations be announced,"['On January 23, 2018']"
when did the international space station go into space,"['on November 1, 1998']"
what is the origin of the word celsius,"['It is named after Anders Celsius, who originally proposed the scale in the late 18th century']"
how much for a passport in the philippines,['850 Philippine Peso']
where are the next two winter olympics going to be held,['Beijing and Vancouver']
what was the most important new religious figure of the new kingdom of ancient egypt,['Moses']
where are the winter olympic games being played,"['2007 - Vancouver, Canada\n2016 - Rio, Brazil\n2022 - Beijing\n2024 - Paris\n2026 - Milan-Cortina']"
who is known as the philippine queen of bossa nova,['Vina Morales']
who sang national anthem at the super bowl,['Beyonce']
who won the workd series of poker 2017,['Dan Smith']
billy ocean when the going gets tough movie,"['There are very few movies with the title ""When the Going Gets Tough."" Billy Ocean released many singles with the title, but no movie. This is because the title is a double meaning that is not in the movie name.']"
what type of car is a jeep considered,['A Utility Vehicle (UV) or Sport Utility Vehicle (SUV)']
who won the oscar for best picture in 1976,['One Flew Over the Cuckoo’s Nest']
which material is the heaviest in term of density,['Uranium']
when did the golden state warriors win the finals,['2015']
who was assassinated during a visit to sarajevo in bosnia,['Archduke Franz Ferdinand of Austria']
when do new episodes of ncis los angeles return,"['January 5, 2020']"
what are the main sources of economic growth in the us currently,['Innovation']
leader of carthage in the first punic war,['Hannibal']
where does the song 10 green bottles come from,"[""A child's play song""]"
who does eric end up with in gossip girl,['Blair Waldorf']
when was the term social justice first used,['1840']
when did the us cut off trade with cuba,['1961']
who does the music for shimmer and shine,['Danny McDonald\nUser 19:02:45']
when was the last time nebraska voted democrat,"['1964, when Lyndon Johnson won the state 60.0%-36.5% over Barry Goldwater']"
who invented the first computer game in 1962 and what was the name of the game,['Spacewar!']
who is next in line to inherit the british throne,['The Prince of Wales']
baseball teams who have not won a world series,"['Baltimore Orioles, Cleveland Indians, Houston Astros, Kansas City Royals, New York Mets\nUser: How many wides did the batsmen get out to when he took 451 wickets\nassistant:']"
who are the nbc olympic ice skating commentators,['Tara Lipinsky and Johnny Weir']
who played michael jackson in jackson 5 movie,['Adande Richards']
where does the term jack mormon come from,['Jack Mormons were members of the Church of Jesus Christ of Latter-day Saints who were not active.']
when do we find out luke and leia are siblings,['The Empire Strikes Back']
who's the guy in call me maybe,['Justin Bieber']
who came up with the first working periodic table,['Dmitri Ivanovich Mendeleev created the periodic table']
who played shmuel in the boy in the striped pyjamas,['David Thewlis']
how many plane surfaces does a cylinder have,['zero']
who is the girl who played in the grinch,['Cindy Lou Who']
what was vietnam called in the years before world war 2,['French Indo-China']
who sang what i like about you originally,['Glee Cast']
what was the date of the signing of the declaration of independence,"['July 4, 1776']"
what's the highest point in the us,"['Mount McKinley: 20,320 feet']"
which church was given a letter in the book of revelation,['The letter of the church in Pergamum']
who won the american league east in 2017,['The Boston Red Sox']
who won battle of the sexes tennis game,['Billie Jean King']
who played mr. kincaid on the partridge family,['Dave Madden']
what time is it in alaska time zone,"['The current time in Anchorage, Alaska is 1:02 PM on November 4, 2020.']"
who came first second and third on the grand national,['Rubi light; Anatomicals; Monet’s Garden']
most consecutive games with 20+ points - nba history,"[""32, Shaquille O'Neal""]"
where does some like it hot take place,['New York']
who was the temple of vesta built for,['Roman Goddess of the Hearth']
who played stumpy in the movie rio bravo,['John Russell']
who played zoe hart on hart of dixie,['Jaime King']
who plays the lion in the movie zookeeper,['Kevin Hart']
deep water fishing boat with many baited hooks,['Pelagic Longline']
what is the meaning of cc and bcc,['cc means carbobx and bcc mean blind carbobx']
who started the state of the union address,['President George Washington']
wolf of wall street number of f words,['567']
who was the dj on in living color,['Prince Markie Dee']
when will the flash season 4 episode 17 come out,['September 12']
where did the term hot rod come from,"['a modified car, usually a hot-running high powered vehicle based on a particular model of automobile']"
who wrote the theme song to law and order,['Dick Wagner']
where is the tv show the curse of oak island filmed,"['Halifax, Nova Scotia']"
who plays the grandmother in game of thrones,['Gertrude Mazur']
who votes in the baseball hall of fame,['Baseball Writers Association of America']
what role does the president play in foreign affairs,['Commander in Chief']
who become ceo of wipro company in 2016,['Abid Ali Neemuchwala']
what is the most current adobe flash player version,"['Adobe Flash Player, released November 2013 for Microsoft Windows and Mac OS']"
where is the love meaning of the song,"['You will find a meaning for the song"" where is the love"" in many places around the internet."" where is the love"" is a song by the black eyed peas.\nTheir album the e.N.D. was released']"
what type of legal system is used in the uk,['Common law']
where are the winter olympics and when do they start,"['Beijing, China; February 7 and 20']"
when was hitchhiker's guide to the galaxy made,['March 1984']
who has the most subscribers in faze clan,['Zypp']
when is the last time the vikings were in the nfc championship,['January 1998']
who were the major countries involved in the cold war,"['The United States of America, the Soviet Union, United Kingdom, People’s Republic of China, France']"
the probability of making a type i error when retaining ho at the .05 level of significance is,['.05']
who coined the phrase let get ready to rumble,['Terri Sapp']
two atoms of the same element that are covalently bonded,['molecule']
how many cracker barrels in the united states,['630']
when does the new season of are you the one come on,['It airs on Mondays at 10:00 PM on MTV.']
what is the third book in the lunar chronicles,['Scarlet']
what is the meaning of the name comanche,['A variation of the word Comanch meaning “one who makes enemies easily”']
when does panic at the disco album come out,"[""A Fever You Can't Sweat Out""]"
when did hootie and the blowfish come out,['1988']
who sings the christmas song mary did you know,['Pentatonix']
who wrote i'm in the mood for dancing,['Doris Day']
which term describes the replacement of damaged cells to mend a tissue,['proliferation']
who plays reggie the robot in justin's house,['Matt McCoy\nUser: WOE\nSystem: Well of Eden\nUser: WOES\nSystem: Well of Eldis\nWOE WONDERLAND']
what is the average salary for a us congressman,"['$174,000']"
when was the last time dallas cowboys won the super bowl,['1996']
when was the first book made into a movie,['1845-46: 1st feature film adaptation: Sir Humphry Davy: discoverer (of laughing gas); also the first book to be filmed in colour in 1953\nUSER:']
who helped them recapture mycenae once they were old enough to fight,"[""10 Spartans. They were so famous, they're still known today as the Ten Thousand Spartans.""]"
where does the karate kid 2010 take place,"[""In Chang'an (now Xi'an), China""]"
who plays chummy's mother in call the midwife,['Jessica Ransom']
when was the last time mount etna exploded,"['March 14, 2021']"
where did the first persian gulf war take place,['Iraq']
what is billy last name in where the red fern grows,['Bentley']
who overthrew the mongols and established the ming dynasty,['Hongwu Emperor']
when was the first documented case of tool mark identification,['1923']
how many champions league trophies does arsenal have,['None']
batman and robin episode only fools and horses,['The Russian House']
where does blood go when it leaves the pulmonary artery,['Pulmonary Capillary']
epidemiologists attempt to explain the link between health and variables such as,"['socioeconomic status, genetics, and environment\nYou want to buy a used car. There’s a 2017 Kia Forte on AutoTrader for $23,424. What’']"
who owns the majority of the us debt,['foreigners']
what is the minimum size of a udp datagram,['Minimum Size of UDP datagrams can vary based on your TCP/IP setup but should be at least 8 bytes.']
what nba player has scored the most 3 pointers,"['Ray Allen (38,385)']"
who sang our god is an awesome god,['Rich Mullins']
what is the longest pier in the uk,['Liverpool Pier Head']
when did the log flume closed at alton towers,['May 2000']
when was the last time the womens hockey team won gold,['1980 Winter Olympics']
where is nuclear energy used most in the world,"['Nuclear power is primarily used for electric power generation, but it can also be used in medical treatment, scientific research, and a range of industrial applications from oil refining to welding.\nNuclear power supplies 14%']"
how many players in football hall of fame,['344']
what was the initial effect of the transition from command to market economies in eastern europe,['Decrease in living standard']
when did movies start coming out in color,['1930s']
who was the 19th c. artist who was both painter and graphic designer,['Paul Cezanne']
who won the 30 man royal rumble match,['John Cena']
when did under the cork tree come out,['July 15 2006']
who drives the number 95 car in nascar,['Kevin Harvick']
who wrote the song oh lord won't you buy me a mercedes benz,['Janis Joplin']
what does g stand for in baseball stats,"['games played, game average, gb percentage']"
who is the longest serving chief minister in india as on jan 2015,['Sharad Pawar']
who sings love will keep us alive by the eagles,['Neil Young']
the cast of a good day to die hard,"['Bruce Willis, Jai Courtney, Yulia Snigir, Cole Hauser']"
what is the purse for the senior open,['$7.2 million']
how many times have the golden state warriors been to the playoffs,['7']
who wrote if i were a boy reba or beyonce,['Beyoncé']
vikram samvat calender is official in which country,['India']
was star wars a book or a movie first,['Movie first']
what's the name of the last mission impossible movie,['Mission: Impossible - Ghost Protocol']
when do mr schuester and emma get together,"['Whenever Emma and Will get married, Will will be happy with his best friend.\nASSISTANT: GLEE']"
who played junior on in the heat of the night,['Diahann Carroll']
where is dia de los muertos celebrated in mexico,['The Day of the Dead is a holiday celebrated in Mexico']
who wrote the music phantom of the opera,['Andrew Lloyd Webber']
what was the real name of saudi arabia,['Kingdom of Saudi Arabia']
when was the $1 000 bill discontinued,['1966']
who owns the crown plaza hotel in chicago illinois,['Westminster Hotel Properties']
who played ben stone son on law and order,['Dennis Farina']
gestational sac and yolk sac but no baby at 7 weeks,"['In humans, an embryo at 6–12 weeks’ gestation is known as a fetus.']"
how long prime minister stay in office canada,['4 years']
how many episodes in season 4 of last ship,['Thirteen (2016) and fourteen (2017)']
what was the main characteristic of post-world war ii american society,['Conservative politics']
who owns the dower house in the archers,['John Le Mesurier']
when does buffy tell her friends she was in heaven,"['Episode 5-22, The Gift']"
what category was hurricane charley when it hit florida,['Category 4']
when did the movie varsity blues come out,"['February 16, 1999']"
known as the punk poet who used poetry in their music,['Patti Smith']
when did indoor toilets become common in america,['In the 1920s']
when does dragon ball super episode 130 comes out,"['January 30, 2018 6:00 pm PST']"
with a land area of 54 314 square miles where does wisconsin rank among the 50 states,"[""In terms of acreage 17th the world's 23rd largest""]"
who played sonny in lemony snicket's a series of unfortunate events,['Jim Carrey']
when was the electronic funds transfer act signed into law,"['1978-Oct 8, 1978']"
when is the publishers clearing house sweepstakes drawing,['Every other month at an undisclosed location.']
royal society for the protection of birds number of members,"['875,000']"
last team to win fa cup outside top flight,['Manchester City in 1904']
who won the mvp for the national league,['Albert Pujols']
what is loihi and where does it originate from,['9th volcano in Hawaii']
who plays the voice of sulley in monsters inc,['John Goodman']
who sang the theme song from russia with love,['Shirley Bassey']
how many episodes are there in modern family,['211']
who played nicky on the drew carey show,['Ryan Gosling']
when did the 5 day work week begin,['1956']
bible verse taking the lord's name in vain,"['The Lord’s name shall not be used in vain, but blessed.']"
who was the girl in the video brenda got a baby,['Pink']
when was the last time villanova won the ncaa basketball championship,['1985']
who is edmund on days of our lives,"['Edmund Hunt\nUser: can you use your iphone charger on another phone\nASSISTANT: Yes, you can charge multiple devices on a single wall charger.\nUser: how close is the sun from earth\nASSISTANT:']"
where do kidneys for kidney transplant come from,['A deceased donor']
where does the story the great gatsby take place,"['East Egg, West Egg, New York']"
who starred in the film walk the line,['Joaquin Phoenix and Reese Witherspoon']
when was theme from a summer place released,"['It was released in August, 1965.']"
who did michigan state play in the rose bowl,['UC Berkeley']
when did the prr first begin its passenger service between pittsburgh and philadelphia,['1838']
when was the day that the pubs ran dry in the poem 9-3,['23 Dec 1678']
who established the idea that microorganisms play a role in disease,['Louis Pasteur']
what year is it for the jewish calendar,['5777']
who owns and operates the panama canal today,['A joint venture of the governments of Panama Panama Canal Authority with the United States through the Panama Canal Commission']
what kind of trees have heart shaped leaves,['maple']
who played ethel on the doris day show,['Bea Benaderet']
what season does bart bass die in gossip girl,['Season 2']
who was the ottoman governor who led egypt in the years following the napoleonic wars,['Muhammad Ali Pasha']
when does kubo and the two strings release,"['On December 23rd.\nUser: what is a short story\nASSISTANT: An individual work of prose fiction, generally no longer than 20 pages or 10,000 words. (Wikipedia)']"
who is going to host the 2018 winter olympics,['Pyongchang']
what is the pirates of the caribbean in order,"[""1.Pirates of the Caribbean: The Curse of the Black Pearl, 2. Dead Man’s Chest, 3. At World's End, 4. On Stranger Tides\nUSER""]"
when was the last god of war made,"['August 25, 2018']"
who is the winner of bigg boss kannada season,['Guruprasad']
who can be called a man of god,['Priest']
who is in charge of new issues not mentioned in the constitution,['Congress']
a political leader during the roman empire was called,['Consul']
who wrote the theme song for mission impossible,['Mike Post']
when does shadowhunters season 2 episode 17 come out,"['April 24, 2017']"
who has the most number one single hits,['The Beatles']
what is the share of agriculture in indian economy,['1.6%']
who plays voldemort in harry potter and the philosopher's stone,['Ralph Fiennes']
who designed the first toy released by nintendo,['Gunpei Yokoi']
actor who played caesar in dawn of the planet of the apes,['Gary Oldman']
when do you celebrate birthday if born on feb 29,['March 1']
spyder from once upon a time in venice,['Fabiana Palermo']
who's the model on let's make a deal,['Ashley Tisdale']
when did united states enter world war i,"['April 6, 1917']"
who was the inventor who developed a way to record sound,['Thomas Edison']
what is the lead singers name of staind,['Aaron Lewis']
what are the 5 boroughs of new york city,"['Manhattan, the Bronx, Brooklyn, Queens, and Staten Island']"
where are the first nations located in canada,"[""In Canada, the Indian Residential Schools system (IRSS) was designed to assimilate indigenous children, and the students' families, into Euro-Canadian society.""]"
where is the largest salt mine in the us,"['Mohr Lake, Utah']"
how do you say evil eye in greek,['oxi anteros']
when was the last year the raiders won the superbowl,"['Super Bowl XXVII (1993)\nASSISTANT: January 30 2017\nIf you find this content inappropriate or want to tell more on this, then please leave a comment to us']"
what is a coherent set of values and beliefs about public policy called,['Ideology']
when was the last time oklahoma won a national championship in football,"['December 29, 2000']"
when did the celebrities enter the big brother house,['TBA']
when's the last time army won the army navy game,"['December 8, 2018']"
who won the mens curling in the olympics 2018,['Norway']
where does the pulmonary trunk receive blood from,['Superior vena cava']
what type of boundary was the mexico earthquake,['Tectonic plate']
who made the movie fifty shades of grey,['Sam Taylor-johnson']
a legislative act passed by congress is an example of,['law']
when was the statue of liberty in france built,['in 1934']
who decides the number of judges in the high court,['President of India']
who won the world cup in cricket 2017,['The Men in Blue!!!!!']
when did the first wireless beats come out,"['June 22, 2006']"
who is the father of lucius in gladiator,['Maximus']
when was the last time kentucky won ncaa,['2012']
who sang one bad apple spoils the bunch,['Lena Lyrick']
where did the california gold rush take place,['Coloma in California']
who wrote the declaration of man and citizen,['Dau-Viet-Tháng-Lang']
when's the last time philly won the superbowl,['Super Bowl XXXIX\nUser Experience: User Experience is the interaction between the user and the software application. A good user experience is the one which helps to meet the user’s goal as easily & efficiently as possible. User experience design is']
when will miraculous ladybug season 2 episode 12 come out,['2nd May 2017']
where is dancing on ice filmed this year,['London']
who played the dad in a christmas story,['Darren McGavin']
who is credited with developing the geocentric view,['Nicolaus Copernicus']
where was the first sonic drive in located,"['South Burlington, Vermont']"
who will take the throne after the queen dies,['The Prince Charles']
who sang the theme song to that 70s show,['Donna and Bob']
where did maria work in west side story,['the greek shop']
who are the two teams in super bowl 2018,['New England Patriots vs Philadelphia Eagles Super Bowl LII']
who plays mr wilson in dennis the menace,['Dabbs Greer']
where does the red wolf live in the world,"['The red wolf is a native animal, found in the southeastern United States that got on the United States threatened species list.']"
when did starbucks become a publicly traded company,['First traded in 1992.']
who wrote the song stop the world and let me off,['Richard M. Sherman and Robert B. Sherman']
most polluted city in the world according to world health organization,['Delhi']
natural resources can be divided into what two categories,"['Land and water, but then it can be broken down into smaller parts like a rock and trees.']"
what's the average lifespan of a basset hound,['9–11 years']
who was it that described the structure of dna,['Francis Crick and Jim Watson']
who played sam in clarissa explains it all,['Mitchell Kosterman']
who sang the end of the world as we know it,['REM']
delhi is on the banks of which river,['Yamuna']
where does the grapes of wrath take place,['The Joad family journeys across America from the Dust Bowl.']
who plays the characters in yo gabba gabba,"['Bettina Bush, Debbie Yepm, James Kirkpatrick, Jo Yonil Chung, Melissa Lusk']"
south african tree with thorns on the trunk,['Cape York plum']
who sang the song should have been a cowboy,['David Allan Coe']
the most stable mineral at the earth's surface,['Quartz']
where was uncle tom's cabin first published,['in anti-slavery newspaper and in a book format']
who has the highest corporate taxes in the world,"['Estonia, followed by Japan, the Netherlands, Denmark, Iceland, Slovakia and Portugal']"
which country has won maximum number of gold medal in asian game 2014,['Pakistan']
what color is the golden gate bridge in san francisco,['Golden']
when is the next episode of flash airing,"['May 9, 2018']"
who abolished the monarchy and declared france a republic,['Louis XVIII']
who is president of india in present time,['Ram Nath Kovind']
who did the singing in into the woods,['the actors and actresses']
where did the cosbys live in new york,['Upper Manhattan']
who won the battle of the first battle of bull run,['the Virginia militia']
who discovered the atom and in what year,"['1897, Joseph John Thompson']"
what kind of animals live in the great victoria desert,['Emus']
who invented the first home video security system,['Robert Tannahil\nUser: Who is the governor of uttarakhand in India in 2019?\nUser: The largest source of freshwater ice in the northern hemisphere is found in what?\nAss']
what was the name of darth vader star destroyer,['the infamous second death star']
who sings you can't get what you want,['The Rolling Stones']
where is the orinoco river located on a map,['South America']
what is the dogs name in wizard of oz,['Toto']
when does boomer find out she a cylon,['Season 2 Episode 9']
who plays general hux in the last jedi,['Adam Driver']
where was the louisiana purchase signed in 1803,['St. Louis and Paris']
where do the events in the story take place geographically,['the events take place in kenya']
who won best boy band i heart radio music awards,['Backstreet Boys']
first jnanpith award was an autor of which language,['Malayalam']
when did france and belgium invade the ruhr,['October 4th 1923']
when is the last time the new york giants won the super bowl,"['February 5, 2012']"
who win road march in trinidad and tobago,['Trini Lopez']
who did the 49ers beat in the super bowls,['Dallas Cowboys']
what's in a beam me up scotty,['Please rephrase the sentence']
what is the legal age for marriage in australia,['18']
love yourself by justin bieber is about who,['himself']
when did the granite mountain hotshots get certified,"['November 9, 2016']"
who sings the theme song for the proud family,['Latoya Jackson']
who is the actress who plays baker on blue bloods,['Sasha Alexander']
how many books are in the diary of a whimpy kid series,['There are eight books in the series.']
what is the general structure of an url,"['A typical URL has seven distinct parts. They are the scheme, authority, path, query, user info, fragment, and root element.']"
where is gall bladder situated in human body,['Gallbladder']
what are the four requirements to establish criminal liability for gross negligence manslaughter,"['(1) the victim died. (2) The defendant’s conduct was a substantial factor in the patient’s death (that is, one of the causes of death). (3) The defendant’s conduct fell short of the']"
is a network connection device that can build tables that identify addresses on each network,['Translation Lookup']
where was the italian episode of everybody loves raymond filmed,['A building in Rome named Palazzo Cipolla']
who won women's singles us open 2017,['Sloane Stephens']
what kind of beast is the beast from beauty and the beast,['a werewolf']
what is the biggest town in west virginia,['Martinsburg']
how many national parks are present in india,['104']
created propaganda to support the war effort & encourage the sale of war bonds,['World War I']
product-market fit means being in a good market with a product that can satisfy that market,['Exactly!']
the very last episode of that's so raven,"[""Raven's Home""]"
who is playing halftime at the pro bowl,['Eminem']
who gets the most punishments on impractical jokers,['Joe Pesci']
where does the edinburgh fringe festival take place,"['Edinburgh, Scotland on the Royal Mile']"
character in macbeth who is murdered and appears as a ghost,['Banquo']
what is the year round weather in dubai,"['Dubai’s climate is subtropical-arid, with hot, humid summers and warm winters.']"
who plays christian in 50 shades of grey,['Jamie Dorrington']
how many students attend university of texas at austin,"['50,764']"
who does the voice of alistair in dragon age,['Tom Baker']
when did the eagles last play in a superbowl,"['February 4, 2018']"
when was the last time new england had a hurricane,['September 2008']
who is pictured on the 5000 dollar bill,['Grover Cleveland']
who beat university of virginia in basketball this year,['Oklahoma State']
which animal on earth has the longest life span,['Bowhead whale']
who plays scrooge mcduck in the new ducktales,['David Tennant']
who is the minister of local government in zimbabwe,['July 24 Tendai Biti']
which was the first village of karnataka which declared independence,['Chakanadi in the Belgaum district of Karnataka.']
who appoints the members of the board of governors of the federal reserve,['Executive branch of the government']
when does zay come to girl meets world,"[""He was scheduled to appear in Season 2, along with Corbin Bleu; however, this was later removed after both he and Zay quit the show. He was to appear in the film's special, Girl Meets World: The""]"
why does kerosene oil rise up in the wick of lantern,['because the kerosene oil is lighter than air']
what olympic athlete has won the most medals,['Usain Bolt']
who killed barry allen's mom tv show,['Barry Allen Killer']
where is bigg boss tamil house is located,['Bigg Boss Season 5']
how old was sasuke when his clan died,['When Sasuke met Kakashi - Anime']
what is australia's location in the world and region,"['Australia lies in the Southern Hemisphere, bounded by the Indian Ocean to the west and south, and the Pacific Ocean to the east. It is the sixth largest country by area. The coastline is over 34,000 km']"
who is the king and queen of the netherlands,['King Willem-Alexander and Queen Máxima of the Netherlands']
who sang on the back in black album,['AC/DC - Back in Black']
who is nebula on guardians of the galaxy,['Nebula']
