question,answer
The bohr model works only for which atom?,['oxygen']
The concept that atoms tend to have eight electrons in their valence electron shell is called what?,['valence quaternion']
How can you prevent diseases such as whooping cough and flu?,['vaccines']
What kind of organisms helps hold soil in place to slow erosion?,['bacteria']
"Because optics fibers are thin, entering light may strike the inside surface at greater than the critical angle, requiring attention to what?",['optical coating']
A sample of matter that has the same physical and chemical properties throughout itself is known as what?,['continuum']
"When a stream or river slows down, it starts dropping its what?",['sedimentation']
Ingestion and propulsion are the first two steps in which process that describes how humans process and consume food?,['digestion']
How does increasing the temperature of reactants affect the rate of their reaction?,['reaction mass']
What neurons carry nerve impulses from sense organs and internal organs to the central nervous system?,['axon']
"In the grand canyon, the same rock layers are visible on opposite sides of the canyon and were deposited simultaneously, which is an example of what?",['convergence']
The ileum is the last part of what digestive system organ?,['intestines']
Mitosis actually occurs in how many phases?,['mitosis']
What is the term for the force that brings objects toward the earth?,['attraction']
What are the two main types of star clusters?,['A type one and two']
Viruses replicate only in where?,"['cell membranes Cognitive abilities: [What does the world think of you?] When you do not succeed, what do you expect to be the result? [What actions should be undertaken to remove the problem?] [I am a researcher']"
About what percentage of the earth's water is fresh water?,['96%']
Why is the life cycle of plants so complex?,"['to produce food for its own organisms, then reproduce']"
"Inside female cones, female spores develop into female what?",['female cone']
What acids are the structural components of many lipids and may be saturated or unsaturated?,['amino acid']
What is the process by which plants make the simple sugar glucose from carbon dioxide and water is called?,['process based a reaction']
What does pepsin help break down into amino acids?,['peptide']
What opens two strands of dna?,['exonucleic acid']
What are thought to have evolved at least 200 million years ago from gymnosperms like gnetae?,['stramenopiles']
Birds are thought to have evolved from a group of bipedal dinosaurs called what?,['pliosaurs']
What is the cure of cancer known as?,['radiation']
Earth's axis is an imaginary line passing through which poles?,['north pole']
The lancelet lacks what feature that distinguishes vertebrates?,['vertebrate legs']
"Plants require air, water, nutrients, and what in order to live and survive?",['roots to stay alive']
"Asteroids, comets, and planets move around the sun in curved paths called what?",['ellipsoidian orbit']
"What analytical technique, using stained gel, can separate dna fragments or rna molecules and proteins?",['fluorine ion']
"The body cannot sustain for very long the bursts of energy mediated by epinephrine and norepinephrine, hormones associated with what stress response?",['stress response']
Most hybrids are sterile because what genetic structures are not homologous and cannot pair during meiosis?,['gametic sterility']
Which fish has a round sucker used to suck the blood of other fish?,['bull shark']
The earth's gravitational force causes the moon to do what?,['orbits and revolves around the earth']
"The tissue that will become the scrotum in a male becomes the labia in a female, thus, they are regarded as having what relationship?",['organ?']
What is the si unit for weight?,['micrograms']
"What glands remove water, salts and other wastes from skin?",['uric acid']
The sex of developing crocodilians is determined by what during incubation?,['secretory processes']
The hydrogen is oxidized because it undergoes a partial loss of what?,['electrons']
Animals breath in air in order to obtain what element?,['carbon']
Each bond includes a sharing of electrons between atoms. two electrons are shared in a single bond; four electrons are shared in a double bond; and six electrons are shared in this?,['bond']
Melting ice is drastically impacting the number of what at glacier national park?,['ice']
"Compounds that are capable of accepting electrons, such as o 2 or f2, are called what?",['protons']
What crucial role does beneficial fungi play?,['they make nutrients available to more beneficial microbes']
What is the electron domain geometry of ammonia?,['amide ring']
"In a correctly balanced equation, all coefficients must be what kind of numbers?",['partial polynomial']
What do scientists think to be the oldest eukaryotes?,"['fungi, archaea, bacteria, and eubacteria']"
The variety of cell shapes seen in prokaryotes and eukaryotes reflects the functions that each what has?,['mitochondria']
"Which organelles, made of protein and ribosomal rna, build cellular proteins in the cytoplasm?",['endoplasmic reticula']
What is an adaptation?,['the same thing as another animal']
How many chambers are there in a bird's heart?,['3 major ones']
On how many of the continents do birds live and breed?,['all']
What do seeds have that spores do not?,['seeds']
What are the best-known extinct vertebrates?,"['dinosaurs, the first mammals, the first amphibians, dolphins, whales, porpoises, and aurochs']"
Dynamite is an example of what type of potential energy?,['potential energy']
The percent yield is determined by calculating the ratio of actual yield by what?,['the amount of usable product']
What is released to lubricate the vagina to facilitate intercourse?,['fluid']
Assume a molecule must cross the plasma membrane into what?,['pore spaces']
"The four basic types of tissue are epithelial, muscle, connective, and what?",['bone matrix']
Organs involved in digestion that do not have food pass through them are called?,['mucous membrane']
What do ionic bonds form between?,['ions in water']
What does a continuous string of earthquakes indicate about a volcano?,['a caldera']
Which type of tree is dominant in temperate forests?,['oak']
"Pure carbon can exist in different forms, depending on how its atoms are arranged. the forms include diamond, graphite, and what else?",['carbon']
What are catalysts in living things called?,['enzymes']
About half of what type of radiation is absorbed in the first 15 meters of water?,['alpha and beta ray']
What disease characterized by the extreme swelling of the limbs is caused by infection with a type of roundworm?,['toxoplasmosis']
Only after implantation can an embryo develop into a what?,['organism']
What is a complex machine that burns fuel to produce thermal energy and then uses the thermal energy to do work?,['reactor']
"Unlike matter, which is continuously recycled through ecosystems, what must constantly be added to an ecosystem for use by organisms?",['ATP']
The temperature at which a substance melts is called its what point?,['boiling point']
What takes place where septa is found?,['cell cytoplasm']
What is another name for anther pollen sacs?,['stamen']
What are the smallest structural and functional unit of all living organisms?,['microbe']
What kind of a disorder is tay-sachs disease?,['cellular degeneration']
"Fungi often make specialized reproductive structures, such as what?",['sex organs']
What kind of a process is corrosion?,['oxidation']
"Practitioners of what thought all matter was composed of different proportions of four basic elements, and that if you changed the proportions of these elements, you could change the substance itself?",['Bohr models']
What do induction cooktops have under their surface?,['an induction cooker']
What kind of muscle is the heart mainly composed of?,['myofibrillar type']
What are the little sacs at the end of the bronchioles called?,['pore opening']
How many mass extinctions have occurred throughout earth's history?,['zero']
What is the resultant waste product of photosynthesis?,['light']
"Radiation, chemicals, and infectious agents are examples of what?",['waves']
There are many types of asexual spores. conidiospores are unicellular or multicellular spores that are released directly from the tip or side of this?,['sessile']
"Trees, which can be planted and harvested, are an example of what type of resource?",['the tree that grows over a soil']
"What is the name of the complex mixture that consists of water, proteins, fats, carbohydrates, and minerals?",['biogenic amines (such as cocaine)']
"In sexual reproduction, the fusion of haploid gametes forms a diploid cell called what?","['an egg, zygote, clone, or a gamete']"
What do you call a quantity of motion that has both size as well as direction?,['mass']
Evaporation of moisture is greatest where it is?,['humid']
Where does most of the earth's energy come from?,['hydroelectric energy']
What do you call health-promoting molecules that inhibit the oxidation of other molecules?,['antioxidants']
Many species of flowering plants have coevolved with specific what?,['flowering systems']
What gas is released when dead organisms and other organic materials decompose?,['carbon dioxide or methane or methane gas']
"When the earth is between the moon and the sun, what type of moon shows?",['lunar moon']
What type of bonds are formed between atoms sharing electrons?,['covalent bonds']
What type of eclipse happens when a full moon moves through earth's shadow?,['coronal mass ejection']
"What is the term for the ability of an atom to emit, or give off, charged particles and energy from its nucleus?",['electron flow']
What is the only animal phyla that does not consist exclusively of invertebrates?,['vertebrates']
A hydrogen atom with one neutron is called what?,['bare metal']
Any nucleus that is unstable and decays spontaneously is said to be what?,['dead nucleus']
"According to the special theory of relativity, no physical object can equal or exceed the speed of what?",['light']
Some bacteria cannot be cultured because they are obligate intracellular parasites and cannot be grown outside what?,['an environment with oxygen']
What form of matter has a fixed volume but not a fixed shape?,['liquid crystal']
The skin disease impetigo is caused by spread of what type of microorganism?,['yeast']
What is the passing of traits from parents to offspring called?,['gene transfer']
"Penis, testes, and epididymis are organs in what system?",['human']
Approximately 20% of the atmosphere is made of which element?,['nitrogen']
What hormone secreted by the pineal gland controls sleep-wake cycles and several other processes?,['melatonin']
What is the basic unit of the structure and function of living things?,['cell membrane']
A food web can be broken up into what further subdivision that usually has a few links in it?,['a linear (chain) food web']
What is the science of classifying living things called?,['eukaryotes']
What compounds form crystals instead of molecules?,['phytochemicals']
"Only about one percent of plants have lost what ability, turning them into consumers and even predators, instead of producers?",['cell wall']
What force occurs because no surface is perfectly smooth?,['pressure force']
What is the star nearest the earth named?,['Beta Cygni']
What bond is the force of attraction that holds together two atoms that share a pair of valence electrons?,['the electron bond']
"During the first year after birth, what is a baby called?",['child']
"What is made of molecules of many different gases, and is something we usually can’t see, taste, or smell; we can only feel it when it moves?",['ion flow']
What is essential for population of all species to expand greatly?,['competition']
Silk and cotton are examples of what kind of fiber?,['hair fibers']
"What do you call materials able to conduct electricity with 100% efficiency, meaning that no energy is lost during the electrical transmission?",['semiconductors']
What is the process of filtering waste from the kidneys?,['filtration']
Paramecium possess tiny hair-like cilia that help them do what?,['fix nitrogen ions']
Trees and shrubs are example of what type of plant?,['seed plant']
What disease occurs when the cell cycle is no longer regulated?,['apoptosis']
A ramp is a type of simple machine called what?,['electronic circuit']
Gabbro is a dark dense rock that can be found in what?,['all of our continents']
What process takes place when plants release water vapor through pores in their leaves called stomata?,['transpiration']
Solid carbon dioxide is called what?,['ice']
A moraine is sediment deposited by what?,['floods']
What are plants that are adapted to very dry environments called?,['herbivorous plants']
The amount of heat required to raise a single mass unit of a substance by a single temperature unit is known as what?,['heat energy']
Toxins and poisons are ______ enzyme inhibitos,"['oxidizing agents, such as thionin and mercury']"
A reaction producing heat is what type of reaction?,['covalent']
What phase does the cell make final preparations to divide?,['mitosis']
Which kind of muscle regulates air flow in lungs?,['capillaries']
What is the process in which unspecialized cells become specialized in structure and function to perform certain tasks in the body?,['transformation']
What is the female reproductive structure of a flower?,['a flower bud with stamens and pistil of the same size or larger']
What element is present in all organic molecules?,['carbon']
Heating ice to its melting point (0°c) gives its molecules enough energy to do what?,['expand to gas phase ASSISTANT: expand in volume']
What is the only light that people can see?,['light']
How many families are known quarks divided into?,['ten of them']
"Skeletal, cardiac, and smooth are all types of what?",['muscles']
All the atoms of a given element have the same number what?,['even number']
Parasites infect the host's what?,['the host']
"Animals are heterotrophs, which means that they cannot make their own what?",['enzymes']
What is a mixture of a solute in a solvent called?,['polyamine']
Collateral ganglia controls organs in which cavity in the body?,['sensory lobe']
What are the structural and functional units of the kidneys?,['cell mass']
"Known for its beautiful rings, what is the second largest planet in the solar system?",['Uranus']
The building blocks of proteins are called what?,['peptides']
What is required to move or change matter from one state to another?,['energy']
The concentration of the hydrogen ion in a solution can be calculated when what is known?,['acidity']
"The majority of elements, including iron and copper, are of what type?",['element']
The efficiency of a machine is a measure of how well it reduces what force?,['electric potential (electric)']
"Although magma once filled our moon's craters, what is thought to have ended there over a billion years ago?",['plume/plasma']
"What group was long considered part of the plant kingdom because of obvious similarities; both are immobile, have cell walls, and grow in soil?",['phylum']
What is the membrane lining the back of the eye called?,['retina']
What disease is the result of unchecked cell division caused by a breakdown of the mechanisms regulating the cell cycle?,['genetic disease']
Do vascular or nonvascular plants lack tracheids?,['no']
In what stage of their life cycle do insects begin developing their wings?,['embryo']
What is a rock that contains important minerals called?,['sulfide ore']
"What phenomenon, which is most important in small populations, occurs because the alleles in an offspring generation are a random sample of the alleles in the parent generation?",['mutation']
What divide on their own by a process that resembles binary fission in prokaryotes?,['chromosome']
What come together to create continents and supercontinents?,['sedimentary rock']
What is the the process by which remains or traces of living things become fossils called?,['cell fossils']
"In humans, the only haploid cells are what reproductive cells?",['oocytes']
"What process, which is analogous to mitosis, is a series of events that arrange and separate chromosomes and chromatids into daughter cells?",['chromosome fission']
What controls all five senses?,"['vision, echolocation, smell, taste and touch']"
Population size is the number of what in a population?,['one cell per parent']
What is part of a large fungus that lives underground?,['stemlike projections']
The bony socket that houses the eyeball and associated muscles is called?,['eye socket']
Rupture can cause fragments of what to travel via the bloodstream and become lodged in other arteries?,['puncture wounds']
"When a nerve impulse reaches the end of an axon, what are the chemicals released by the axon called?",['ionic charge']
Which body system breaks down food and absorbs nutrients?,['intestines']
"No charge is actually created or destroyed when charges are separated as we have been discussing. rather, existing charges are moved about. in fact, in all situations the total amount of charge is always this?",['total amount of charge remains equal to original total charge in some ways']
